T_initial,T_env,h_base,h_exponent,K_evap,freezing_time
26.98305945884367,-7.114655454895924,17.987207009422477,0.08785548705132595,6.774486168935287e-08,34.8016595068434
84.56153649617634,-11.494848185761414,31.715769685372944,0.8420132455658249,6.484086606902522e-07,2.315139367039268
47.45793954893236,-6.970173174883694,34.46390564110927,0.8871784515475934,9.41507317545379e-07,2.619713712024549
48.316673966179714,-16.022154772142613,13.335726303914829,0.6172319959640269,2.1621473571247303e-07,7.6352069306973505
52.87819271646235,-13.413561673767743,37.58538979648019,0.9182702841495818,6.658638392430875e-07,1.3460221868584215
16.187492099864656,-10.637026232389921,44.76706420331282,0.2084728906421751,3.8289744917239876e-07,5.3851386485144115
63.32700087036761,-7.893264505164136,33.8242619267995,1.1228178779710176,5.078538966959605e-07,1.5703180294986434
40.29461258475391,-10.492194016822173,20.581614903751614,1.3812192161155323,8.098057251975062e-07,0.8176478228933567
22.233377356815513,-14.894300574651792,17.60291131757629,0.01890980273040349,8.550181542780771e-07,6.9551880012484695
74.78342323550142,-6.113018020463546,39.02394362338346,0.0950408610992049,2.623623838216183e-07,16.763286939032092
26.315770443638996,-9.805933189564115,35.54596162011709,0.07956444928617862,4.087103531477049e-07,9.960549756691034
34.95332987814286,-19.60848819076018,40.39820396970815,0.7530956590667361,4.288322017814506e-07,1.2528519349322915
67.34246302539084,-11.083902081462174,48.2404512944142,0.6123937815451325,3.072138026308952e-07,3.4183212441379003
60.219257399282995,-7.045308474907213,14.816593354690015,0.10322725957838702,1.5115888066608956e-07,33.528440164067696
69.78729976532509,-11.267034378952292,39.551767700453844,0.03456031663375164,7.323256935779778e-07,8.569434412724142
54.06719595569405,-18.612936410470294,44.300947659798325,0.712108553258827,9.216069141877423e-07,1.4531307752100338
93.73994037171504,-10.440641850531284,31.53863612726473,0.9992783084534309,1.2205010919231204e-07,1.9185597928049904
67.09323411589645,-9.812600743810004,28.80172484391253,0.1075188025959577,7.207656675972031e-07,9.133567814287483
87.51342739914188,-9.498528459466677,31.75193243669392,0.22971485503614436,4.938585886180888e-07,10.546343177136556
77.51688926691818,-10.903394009590912,22.804596318295523,0.37536592796363466,7.691515458641633e-07,6.991845712057549
26.764094110519782,-8.242173690552752,25.763328705724447,0.19663515884172283,9.06560105830156e-07,6.378097714817465
78.99532639571866,-9.319162767190836,20.243655302832163,0.3281749727195128,6.222713775149124e-07,9.210893384420096
35.51641429782458,-5.2852571120551985,24.013823466577765,1.1877662377441602,2.378676236847092e-07,2.906890230934663
60.31297604005576,-17.31607348899533,41.05964576744728,0.11810998526366573,5.966800895338844e-07,7.915333879477558
90.8637321417818,-6.4244143293583225,22.11813240685409,0.07531695651744302,7.90163941635111e-07,9.591618861965005
17.793386204136446,-9.703300329900587,13.809959165458942,0.6171114250185942,6.085505952261107e-07,5.116453093969881
16.890800608211613,-6.359202238282275,34.073846366406784,0.3978753999568596,2.828909793112916e-07,7.373439975259781
68.48740200929228,-6.234800847664108,28.154628756600957,0.847234995658056,1.5113290377056873e-08,5.4906502186364845
13.55186782235593,-11.604451385103319,33.33403496539401,0.6182067292983349,6.681215015733182e-07,2.1441420093134314
60.007851760072775,-14.742402881686154,32.98821598135724,0.5513577774420406,7.095749335651085e-08,5.091684083573254
88.45177807440626,-11.279726738843685,18.354469083511653,0.4998084336411422,7.13001687918762e-07,6.678281068659291
70.81488986489785,-13.38779411581073,14.042886093007834,1.2948373924108347,5.881699481855637e-07,1.1331866369934702
12.693939577445635,-13.099243331296975,20.24942365198858,1.4463230198854067,8.365086687244764e-07,0.35212782202015835
20.837381323524742,-10.132191482587933,49.070165421447626,1.1144307106684874,7.908180333900702e-07,0.6661562184955909
48.59759478748029,-14.735034958126842,33.04236904281366,0.1975812866390021,3.3798079567049e-07,10.465910295956308
53.73413479360285,-16.498934720905773,32.199669312305396,1.2696527961863486,6.557761780442382e-07,0.4091625339810487
33.23071264558964,-12.279590422708223,19.35053988778664,1.1088447993583066,1.6678273822896094e-07,1.5665866566615854
42.73237310164843,-8.364275964660314,17.884735933577986,1.0981939241139385,5.953368446947633e-08,2.990656332199409
54.85712353958409,-5.606052356708443,44.41307016886748,1.1697884271290664,5.183350005738508e-07,1.481197500196949
75.94283451166746,-7.296252182282816,24.710396473374484,1.4073565400223282,1.9746564096713623e-07,1.1734264622939485
13.756683180379756,-9.276316329795389,20.05005967197372,0.1845677408032358,4.1181374901577533e-07,8.216494337091468
36.61483609977202,-9.395458817364018,23.11745827406961,1.018567317786836,4.6344222698506824e-07,2.2088376715551643
39.112748806857205,-11.004687744470303,34.9546872028001,0.0889488190060817,3.170684564190891e-07,13.416964139183834
8.383805816888776,-18.680118238989408,36.35538113013985,0.06180641477329707,4.7511411758176735e-07,3.7379322434993854
23.17347479623392,-14.582258510350679,39.73897632358607,1.2669782194473331,7.483338068247787e-07,0.3314038318635702
25.072043113322273,-5.093493432292139,34.05823045655046,1.1702477269915652,2.916452244952156e-07,2.153572676558474
92.29382936348733,-9.348471062993557,30.727949979821908,0.9216242394270366,8.239053254334261e-08,2.797808828438403
55.641707901031076,-6.428230608470244,47.256034419646554,0.5334494739858636,6.907064686227583e-08,7.008784374654538
76.14411221057583,-11.106846337070845,18.01305894036481,0.5603748257564771,4.4125589887890533e-07,7.639090919920059
7.841811982490642,-13.773020227213385,28.930194985731497,0.243517019300601,3.1460215785126664e-07,4.605190454184215
48.997879049351454,-9.050955648012234,16.608734527427377,0.33666234261782585,1.9621297415317288e-07,17.343045264971177
78.10746070107088,-12.88097780144736,16.890930626598625,1.269462488849967,2.2348093712866547e-07,1.1728583070370997
89.0572508048533,-14.378954124192093,10.152390507217909,1.413912636662931,6.42381736359659e-07,1.0154420953515515
59.14905151253743,-8.626976219100776,36.344620111142596,1.365984339028268,9.832484633577897e-08,0.7128885450750041
31.754894142120136,-5.4657572328332495,45.593692515560285,0.9350835255409556,9.223216821064198e-07,2.101844607995297
56.39767738661656,-17.500152056867332,26.418249679766816,0.5977686267572144,3.248080447151306e-07,4.128251202703221
47.8849649569243,-14.176149615994081,35.25364457727422,1.2408112225866843,2.6409581712705585e-07,0.5017712026934578
32.03828918987631,-11.913286587050823,39.1297762897141,0.3535890630164712,2.8155764471276596e-07,6.099395724621286
65.34614219740544,-9.121026882751975,47.2275048562059,0.03989342459782502,7.07748396697386e-07,8.539049766533866
41.09878551952707,-9.153666421931945,36.74580212265274,0.8415959452345415,2.3462072658782623e-08,2.675639476768024
57.72403246984005,-15.741271969029306,21.09710013214499,0.38226036169797983,8.270125186760887e-07,5.943480707880806
28.45450851779016,-19.511946392476816,37.56143848071858,1.0937794742480196,2.7427983349282576e-07,0.41384957366922087
30.84640616945485,-17.80288001879683,42.7478659946978,1.4428454536413795,6.414893011541964e-07,0.14045839655787634
59.70639031519911,-16.729555326805993,10.361227176166805,1.1246332647489936,5.907449566708828e-07,1.843009011800152
11.735122334869732,-18.828682405314602,45.591216807041434,1.2245735090027843,6.176260268982281e-07,0.15286827195947642
46.44260731426648,-18.437651700010136,16.72157128493317,0.2716664341549368,2.261372677034213e-07,13.321273285262262
52.05132304343399,-10.260162791751709,44.34977300227382,1.4921413383594113,3.644214227503771e-07,0.30607701597736114
77.21420683768179,-13.643868372309933,46.39554848814011,0.9877107520238906,9.378028857674782e-07,0.9232459888463843
25.540283970172336,-18.306859732928622,19.586040060604972,0.1943874077492591,6.89096992582057e-07,6.681370891123296
47.603125834116504,-11.45648123148132,32.16404047477172,0.8725477865019766,3.2565730209848047e-07,2.151078303293998
72.5123090832452,-9.44891079171866,23.580974618636613,0.9214702255634883,3.094540552891261e-07,3.2118828340669654
89.23293130363602,-9.794473365533278,16.56716517186666,0.01449581846547393,2.877373834602072e-07,22.159399507532807
33.94092107940112,-12.604429564375511,16.082603782311402,0.9298803642911093,6.401533836212378e-07,2.686234978784873
80.58567585337968,-15.613187559442995,43.803294099106324,0.2593996529275128,8.014354642725777e-07,5.708830168118445
10.116510799815938,-15.888737220778003,14.085880411501982,0.7635338310499493,6.426650196687709e-07,2.127999043407052
60.00403508522746,-19.69530933134538,40.482361222572166,1.49464774151964,5.784905137506485e-07,0.12126764566013246
18.253710116961706,-5.596920964102251,25.220963567066402,0.7587015831980595,1.1681637781058821e-07,6.190485697000191
70.54004131445771,-15.113071309251016,39.61873610219421,0.7085907313001123,3.9522281619477307e-07,2.301061145806162
46.33218399180726,-19.87675517468044,25.948655997684202,1.045480188056835,8.720939411785442e-07,0.7510188731284437
76.9775961103891,-5.2173266993906715,12.152594807676094,0.7170583516195023,7.512385074342081e-07,7.527459525823224
20.397870546961677,-6.498987515607265,23.51666222727012,0.4198289926709621,6.964776879880165e-07,6.003427729002109
88.46573727924455,-19.0526550608946,47.12638450528172,0.982159467839304,7.811350224134007e-07,0.6509609064351597
8.279700367232717,-9.32670153771587,20.998009929428065,1.146217415348769,8.783363452046937e-07,1.012359570019371
47.34895052471914,-8.35771847801736,10.939430657369709,1.3062385237680085,3.7616511839051563e-07,2.5815874410128794
29.17946603281125,-16.852790504822742,34.966615973759396,1.2558723502411424,8.562190721598121e-07,0.3326773893589859
74.20117453597844,-14.614774983952286,35.365978178532906,1.0968735163433567,2.9570831591802036e-07,0.8274412029857972
46.12433112496828,-11.708140605009437,16.55328774947381,1.271072433399247,3.1691863552977997e-07,1.2598690616212296
31.82906318421935,-13.442731888406334,38.06655878947737,0.3641396356283764,2.3268444291630953e-07,6.097988079418881
81.60704364604076,-16.76123615186641,16.129714291577596,0.7841911906767893,2.3309978204214666e-07,4.197459171517476
62.35825438966047,-5.624124839649328,16.04183831498912,1.170507358009331,3.822733756377038e-08,4.64658322359269
92.68519161457975,-10.858174788251674,11.416136988979622,0.6933673184062994,7.391590433544625e-07,6.2450961688965645
38.44197231709049,-8.65871972477614,24.94909375999082,1.336013879465041,6.415392251775331e-07,1.005956291931134
51.415996728749626,-13.01904692244897,39.78488949717777,0.9702220761162275,9.718374278636957e-07,1.0858009393999781
10.704722291154265,-10.259181127337548,11.812359707340118,1.0132570991436278,7.174220679133395e-07,2.0653420481823375
64.38003003969015,-8.512359549062127,36.25943395389898,0.10015371026847725,4.0907028125836634e-07,12.508596635524103
7.3992422188127165,-15.928420712720804,41.963879182279015,0.9741495148494834,4.89500396388432e-07,0.3402740549624868
47.299241922994696,-7.822955580184864,34.238617000630086,1.0132309562234607,8.39188376194043e-07,1.880830776934162
93.3940750533138,-19.560616610162235,25.804275288275804,1.2825485711971214,3.749945631449404e-08,0.43057053529518174
48.70719370221683,-11.78845035675416,14.866884360781514,0.0985698795462478,7.293610679999335e-07,10.13126213026883
78.26827147899104,-14.554893314546284,38.98752638651025,0.9332908992636875,2.2171914628897842e-07,1.3040114342106917
62.8297297452769,-18.490515986946516,24.956239312751332,1.087674000509858,9.544997478952706e-07,0.815040032131206
83.07432486886191,-15.271709943802382,19.719870093338137,0.28663021544598966,2.800185675987639e-07,12.566590824448413
36.107776317855944,-16.189694135712585,14.8978312518271,1.2712092758002411,7.487312390031613e-07,0.789039970301904
63.52413647677536,-17.6253412673563,18.422568101872578,1.2438895779944041,1.3974455644920136e-07,0.73139197779388
49.36256431088695,-14.244366754171295,30.153223716701838,0.39493979965103065,4.830651359886505e-07,6.529256191085745
75.05967167400867,-11.435581715572184,45.56319526009219,0.507131831824347,8.982457379198994e-07,3.8168176871524104
21.853257689097337,-9.401430531282731,34.95299680396009,0.4371761077816244,8.869093733153703e-07,3.8195264901141006
29.761821025595275,-5.529665759033456,11.6839179028658,0.19509841845714831,1.276834293762086e-07,32.79335508869837
63.6502862533138,-5.097977507312673,12.293103857474321,0.938098899275444,9.708374860152535e-07,4.9979680573456475
8.93583201429414,-16.870803868258555,25.252718388899808,0.5004259459397679,1.9608426099524615e-07,2.3995009393070266
67.55905013555983,-14.263966262397032,23.49441640556437,0.8372718828063135,1.777601939210638e-07,2.8352467923173195
57.822413908015406,-6.205509463023169,18.62424207339349,0.6452529200406781,6.324437449052526e-07,7.008552166189972
53.70829519141877,-18.466048363067955,15.671201738578656,0.059175311721850476,1.6765977238802823e-08,44.6642908222076
55.99086305874479,-9.123122453360608,24.55610999615978,1.187240619240753,6.487095025435183e-07,1.4246373855594718
28.835627574504265,-17.892996122620072,18.49453620023379,0.9160604717042747,6.388369863974844e-07,1.6083573583156023
72.02531972305718,-12.967390693738666,28.701636299041326,0.9356301550231547,1.0331893038961931e-07,1.9870769330737328
25.520153473237396,-6.69939018772144,16.759051403786636,1.3514135583740798,6.39004052417901e-07,1.7363579990521296
68.98924669425065,-18.99134957170843,47.51276044611438,0.6687348874670564,6.200678711780025e-07,1.742716084754327
32.99422825785776,-10.258955976346982,14.194254680781903,1.336872396116297,6.619885265638987e-07,1.2464414353419384
43.32357230949545,-14.465070896743883,39.18001579261524,1.1044302040478913,4.550543957243579e-07,0.6676858885125632
44.004640503254834,-8.725866478762832,15.844262642679045,1.2097445146384345,2.3248619225853033e-07,2.2346979341731297
54.90277809880211,-18.31832322354931,12.106298909333507,1.0437177128454391,6.217118886410869e-07,1.8702619441209882
29.842575409147724,-9.512900623494357,49.75050041275158,0.4678072541110193,4.880365345141576e-07,3.987063805521773
57.920487476749365,-6.402932822728809,44.29782573540156,0.6844058543393728,5.478102034992019e-07,4.1114806438179645
28.417429096651542,-16.413474783332504,33.67865885797115,0.966310745560067,6.594766732224463e-07,0.8794315489235954
57.77863213611065,-8.204929845707726,20.75822150146149,0.9127519643234776,2.907457407300302e-07,4.0747191383514565
12.445024594252837,-5.886194407437909,41.078591433473754,0.7820960792088301,7.273158039905785e-07,2.427424827989845
32.64496782759831,-10.395655230951597,38.278642893151456,0.26902731769392063,2.1181793284468337e-07,9.085243689765283
34.262613557943354,-18.224820129051388,43.77766232744375,0.654988863555475,6.952914604315258e-07,1.6017804426950997
75.1392518407258,-8.784874635317856,23.567370601621604,1.0464067816143339,6.917777311851018e-08,2.6515208165241217
77.56665022457472,-17.16894365993429,25.416244436186286,1.4406764265766174,6.124172290953598e-07,0.29568624447789166
61.75032339624918,-10.0342476925536,48.744875808930885,0.6621319089342119,6.753275867649682e-07,2.752583965415787
77.47012400959547,-19.906854654584627,37.413201655007114,1.199378376207525,7.364786596071961e-07,0.3577432277978167
45.53880899135924,-18.026806424471957,44.72952395930571,0.8038773418474049,2.2227958682157048e-07,1.210909573979437
41.30026067227603,-8.704473565714242,39.17890685410086,1.3664025421187518,2.641858100485231e-07,0.6179894621208339
33.559181634913614,-6.35041026071929,16.97142454978847,0.6249808026287356,8.466704865479508e-07,5.812811448155659
68.0568188674422,-5.542596505299063,43.10285557662857,0.29562118376577745,4.2283049117740355e-07,9.60992561921096
85.06291912731176,-17.449149299248226,21.32173960350727,0.38259227234892346,6.463288164232519e-07,6.716175972987035
75.57633179184445,-10.860535200943836,32.29592426628456,0.4642816022802297,3.94410600661133e-07,6.9424002262395375
17.894353762521796,-18.579686534398167,10.52867262587836,0.863845693082204,6.509242606923129e-07,2.167279234816457
87.37348710560725,-9.109614224161563,43.89909000450147,0.7396228487469096,2.4851821068848174e-07,3.235821474910042
92.25864866805381,-17.8343452412455,37.832178240010926,1.4775859280950288,5.04804373154899e-08,0.16774177863167358
72.12820595565096,-9.684413352403748,31.91166867452754,0.5353702784945558,1.1947901679444783e-07,7.658636783510506
31.457306644077374,-7.190784927590824,26.85779969217892,0.883090920528953,7.303990487181238e-07,2.96542886387691
31.81565827834129,-17.330394161461616,14.547728650574303,0.2751106386261412,1.8939635385684336e-07,14.162018277141348
57.608211480836836,-5.104014273798743,25.47329339154169,1.3689048123135277,3.577637673375408e-07,1.8843198641758376
73.4924363608688,-17.401781467438642,10.590390141430706,1.4556609649366148,1.0172808668105077e-07,0.655083184325639
86.84911571932051,-5.542554381710526,29.377885130192098,0.05477220039417929,7.956765334177954e-07,9.308622447090004
20.102095153646797,-13.802633709763478,34.02535626726251,1.1553484487740202,4.6230535518312683e-07,0.5502284050857841
19.27672482735032,-16.492912054187073,23.454655908163122,0.14265870891457727,5.420327808476298e-07,6.863974850434656
17.750161775856814,-5.655170560296566,32.70480538774182,0.48172210669127313,8.178083007753198e-07,4.362412997190958
28.180568974068557,-17.50926658327038,18.63926417025251,0.2057522237893883,7.614570098662195e-07,6.704545473674782
61.81148679688284,-5.294010065964108,38.804095183583655,0.4203447848832837,5.583165248656015e-07,7.466362820919602
85.95977855659565,-13.185146598398244,49.99897881780312,0.08394870274286403,3.049594140002444e-07,11.020670330596376
77.25338096266938,-7.760885525844546,26.055590031171505,0.8891477445720404,1.236450060630818e-07,4.1931434251809785
35.80406440166762,-5.070807420015885,40.43582277806645,1.0848395206313433,6.217621886270697e-07,2.05080262787539
69.32781784692578,-17.681715875662942,27.380998248950196,1.0682974058751002,5.468433999889759e-07,0.8639372302854496
40.69206746311482,-12.758857766930372,40.364724940542864,1.477851190028255,3.1467683383337386e-07,0.2435276160604447
74.86568462445088,-11.66565473083679,18.577390990645718,0.6312466285044294,2.71893535125437e-07,7.213088348178502
49.156572913718065,-5.84388588095705,35.39939233878242,0.4607489259878903,1.4844047477569805e-07,10.711910284486676
22.10785246111294,-18.815998995032817,27.382010226863333,1.3808471246832401,3.419804919281303e-07,0.20968435057775223
61.20389985133646,-17.474397973745578,25.737726293679252,1.3795315740653948,3.994351245722275e-07,0.3288013296506781
45.893307609438615,-16.763931358407916,14.111748454269812,1.4643575575855026,2.1791477029920572e-07,0.47201454371972723
21.413869516355447,-7.486305406481882,39.00955863045788,0.6265305843685424,3.1990954227169274e-07,3.9151440265551374
76.61154495595441,-11.432697442008918,11.300345252175429,0.9350742831958254,8.972745128274247e-07,3.730167037546449
44.880256326299055,-5.231651857711582,48.0181844324727,1.1463883375090163,2.5866624325070478e-08,1.754703858022112
91.02111350310037,-17.83161881610419,10.308692689271348,0.46143901941034277,2.355382918537391e-07,13.462018630261214
35.03450255007135,-6.752082502166654,24.447950851251015,1.242864778409764,3.2551513439944877e-07,1.778238190141703
50.691605300381624,-11.857721221126251,20.049633375835416,0.7544299304285395,9.065129347938816e-07,3.525011179645589
85.85816739535763,-17.945826171723517,15.74314461164056,0.8684791091253488,2.3372808802580974e-08,3.321839759292428
35.86730036576566,-8.975189758091778,49.895441462903065,1.407214840470861,5.742872779022944e-07,0.4026299779185359
80.01238717830431,-14.382666670573181,20.72313540687542,0.4184776478124818,4.613198374305898e-07,8.238528684600421
17.27849587429201,-5.119259460642343,10.715135940689242,0.36538894166579405,3.918126103515067e-07,11.902570694219326
5.704985640201832,-9.598285229954694,37.02517153885398,0.9687959244489948,5.614271518402968e-07,0.7775264851915668
93.18431727273278,-11.10817501886766,33.418011061609796,0.39921083654474987,8.680095112115089e-07,5.652573666797746
80.59118268830642,-17.72700152456904,13.694995356209102,0.7444052647194404,1.909521226503138e-07,5.144042234361206
